,Date,Close,Volume,rolling_close,rolling_volume
371,2021-05-10 15-41,3204.0,6847.0,3190.742815,23596.366666666665
372,2021-05-10 15-42,3203.0,9834.0,3190.2378150000004,24204.033333333333
373,2021-05-10 15-43,3203.3501,9374.0,3189.683315,24500.383333333335
374,2021-05-10 15-44,3204.9819,10392.0,3189.116115,24750.116666666665
375,2021-05-10 15-45,3209.99,22521.0,3188.5582816666665,24911.883333333335
376,2021-05-10 15-46,3207.05,16116.0,3187.972616666667,25007.583333333332
377,2021-05-10 15-47,3204.2549,13725.0,3187.5507000000002,25381.0
378,2021-05-10 15-48,3203.4299,9677.0,3187.1528000000003,25537.516666666666
379,2021-05-10 15-49,3202.1499,14637.0,3186.880298333333,25680.066666666666
380,2021-05-10 15-50,3203.1899,18739.0,3186.569966666667,25884.483333333334
381,2021-05-10 15-51,3198.5999,29155.0,3186.3071333333332,25960.2
382,2021-05-10 15-52,3196.7261,26453.0,3185.988383333334,26204.0
383,2021-05-10 15-53,3192.9399,37270.0,3185.619385,26267.483333333334
384,2021-05-10 15-54,3193.8201,27017.0,3185.3363850000005,26393.683333333334
385,2021-05-10 15-55,3195.4751,38447.0,3185.0225533333337,26403.966666666667
386,2021-05-11 09-30,3145.9099,278087.0,3184.808466666667,26809.816666666666
387,2021-05-11 09-31,3148.0601,55566.0,3184.504841666667,26877.633333333335
388,2021-05-11 09-32,3152.2649,49978.0,3184.158638333334,27133.05
389,2021-05-11 09-33,3144.8523,34608.0,3183.8426383333335,27279.65
390,2021-05-11 09-34,3144.6799,30181.0,3183.630473333333,25852.35
391,2021-05-11 09-35,3150.8,29138.0,3183.3722216666665,25859.4
392,2021-05-11 09-36,3156.6001,35949.0,3183.0564700000004,25942.283333333333
393,2021-05-11 09-37,3150.5601,26169.0,3182.664436666667,26113.383333333335
394,2021-05-11 09-38,3155.73,32505.0,3182.288273333333,26081.55
395,2021-05-11 09-39,3157.6799,14904.0,3181.874483333333,26030.7
396,2021-05-11 09-40,3163.5601,26008.0,3181.4406766666666,26021.95
397,2021-05-11 09-41,3164.6931,20109.0,3181.012263333333,25967.716666666667
398,2021-05-11 09-42,3177.4595,39433.0,3180.592846666667,26050.083333333332
399,2021-05-11 09-43,3180.3799,26860.0,3180.2430133333332,26020.3
400,2021-05-11 09-44,3175.3904,24428.0,3179.8745116666664,26060.516666666666
401,2021-05-11 09-45,3173.0,44478.0,3179.47922,25830.716666666667
402,2021-05-11 09-46,3170.0,29121.0,3179.063888333333,25880.633333333335
403,2021-05-11 09-47,3171.1499,24103.0,3178.580221666666,25947.016666666666
404,2021-05-11 09-48,3170.6799,16732.0,3178.0477183333337,26011.066666666666
405,2021-05-11 09-49,3166.49,20317.0,3177.4981866666667,26044.166666666668
406,2021-05-11 09-50,3177.03,29022.0,3177.013685,25881.7
407,2021-05-11 09-51,3177.46,15565.0,3176.5864349999997,25863.65
408,2021-05-11 09-52,3182.0,24466.0,3176.1662683333334,25927.816666666666
409,2021-05-11 09-53,3179.26,19954.0,3175.6652966666666,25899.533333333333
410,2021-05-11 09-54,3182.3201,13636.0,3175.149965,25837.2
411,2021-05-11 09-55,3178.8301,21207.0,3174.605466666667,25747.566666666666
412,2021-05-11 09-56,3178.0,11787.0,3174.0173550000004,25670.666666666668
413,2021-05-11 09-57,3184.5901,16180.0,3173.488586666667,25387.283333333333
414,2021-05-11 09-58,3185.3,14640.0,3172.979586666667,24966.1
415,2021-05-11 09-59,3189.1499,30747.0,3172.388586666667,24757.066666666666
416,2021-05-11 10-00,3183.25,14748.0,3171.7745,24362.416666666668
417,2021-05-11 10-01,3178.6077,27638.0,3171.971668333333,20007.133333333335
418,2021-05-11 10-02,3183.26,16506.0,3172.1943316666666,19348.516666666666
419,2021-05-11 10-03,3189.0601,22449.0,3172.31875,18713.133333333335
420,2021-05-11 10-04,3187.0149,9038.0,3172.565543333333,18312.766666666666
421,2021-05-11 10-05,3181.9099,13550.0,3172.8325449999998,17970.116666666665
422,2021-05-11 10-06,3178.0,19542.0,3172.955543333333,17798.533333333333
423,2021-05-11 10-07,3179.1101,11006.0,3173.0755416666666,17478.883333333335
424,2021-05-11 10-08,3179.1201,8372.0,3173.2387083333333,17543.966666666667
425,2021-05-11 10-09,3177.3149,11402.0,3173.283246666667,17161.066666666666
426,2021-05-11 10-10,3178.5901,10616.0,3173.3235833333333,17096.566666666666
427,2021-05-11 10-11,3175.385,10082.0,3173.251081666667,16751.95
428,2021-05-11 10-12,3179.5901,9897.0,3173.2954466666665,16563.566666666666
429,2021-05-11 10-13,3180.98,12444.0,3173.21379,16123.1
430,2021-05-11 10-14,3180.7224,6471.0,3173.045458333333,15810.816666666668
431,2021-05-11 10-15,3179.0801,9842.0,3172.9942866666665,15600.833333333334
432,2021-05-11 10-16,3173.98,13817.0,3172.9671216666666,15020.783333333333
433,2021-05-11 10-17,3171.3999,13217.0,3172.82104,14797.35
434,2021-05-11 10-18,3172.01,12378.0,3172.7952466666666,14595.233333333334
435,2021-05-11 10-19,3180.9199,12773.0,3172.8595816666666,14617.35
436,2021-05-11 10-20,3181.415,15033.0,3172.980915,14538.3
437,2021-05-11 10-21,3179.0449,17575.0,3173.030415,14270.5
438,2021-05-11 10-22,3173.3716,7980.0,3173.08275,14169.4
439,2021-05-11 10-23,3171.23,10897.0,3173.0258249999997,13851.033333333333
440,2021-05-11 10-24,3170.52,13361.0,3173.1149933333336,13751.2
441,2021-05-11 10-25,3163.3132,24541.0,3173.02545,13731.583333333334
442,2021-05-11 10-26,3165.0,9450.0,3173.0524483333334,13433.383333333333
443,2021-05-11 10-27,3162.3999,11999.0,3173.219115,13427.65
444,2021-05-11 10-28,3158.3601,14475.0,3173.3462799999998,13503.25
445,2021-05-11 10-29,3158.6299,14768.0,3173.4212733333334,13430.35
446,2021-05-11 10-30,3157.74,16770.0,3173.4235233333334,13025.933333333332
447,2021-05-11 10-31,3161.4199,16049.0,3173.4519416666667,12887.916666666666
448,2021-05-11 10-32,3159.73,11855.0,3173.4678949999998,12615.716666666667
449,2021-05-11 10-33,3159.6599,10586.0,3173.390396666667,12561.416666666666
450,2021-05-11 10-34,3160.7,9622.0,3173.134895,12413.516666666666
451,2021-05-11 10-35,3158.1799,18843.0,3172.966978333333,12354.733333333334
452,2021-05-11 10-36,3163.8,16770.0,3172.828978333333,12250.5
453,2021-05-11 10-37,3160.3501,30074.0,3172.8553133333335,12086.05
454,2021-05-11 10-38,3158.4023,9531.0,3172.9108100000003,12051.95
455,2021-05-11 10-39,3160.1001,11034.0,3172.831806666667,12043.45
456,2021-05-11 10-40,3159.21,5331.0,3172.869726666667,11923.683333333332
457,2021-05-11 10-41,3167.355,8806.0,3172.886356666667,11856.85
458,2021-05-11 10-42,3172.5601,13005.0,3173.0166066666666,11819.75
459,2021-05-11 10-43,3170.28,8123.0,3173.0921066666665,11841.466666666667
460,2021-05-11 10-44,3172.3201,11829.0,3173.1744383333335,11763.8
461,2021-05-11 10-45,3171.3701,9675.0,3173.3290649999994,11828.95
462,2021-05-11 10-46,3161.2351,15715.0,3173.565978333333,11957.75
463,2021-05-11 10-47,3169.6023,11976.0,3173.9169783333336,12039.0
464,2021-05-11 10-48,3174.54,18059.0,3174.430313333333,12123.966666666667
465,2021-05-11 10-49,3173.77,15574.0,3174.9956450000004,12211.2
466,2021-05-11 10-50,3180.0,12954.0,3175.4796466666667,12232.966666666667
467,2021-05-11 10-51,3180.6001,9499.0,3175.9880616666665,12262.8
468,2021-05-11 10-52,3178.5845,5364.0,3176.5406466666664,12233.4
469,2021-05-11 10-53,3184.6101,13964.0,3177.179285,12277.883333333333
470,2021-05-11 10-54,3176.9475,12459.0,3177.8746183333333,12259.733333333334
471,2021-05-11 10-55,3180.45,3315.0,3178.556145,12157.483333333334
472,2021-05-11 10-56,3188.0,11443.0,3179.3980933333337,11964.216666666667
473,2021-05-11 10-57,3192.22,20716.0,3180.303358333333,12066.916666666666
474,2021-05-11 10-58,3189.7996,10266.0,3181.268695,12304.15
475,2021-05-11 10-59,3189.2849,6482.0,3182.249191666667,12355.083333333334
476,2021-05-11 11-00,3184.9551,6467.0,3183.290528333333,12376.3
477,2021-05-11 11-01,3179.5649,11306.0,3184.270505,12291.966666666667
478,2021-05-11 11-02,3178.6101,13248.0,3185.1445899999994,12246.083333333334
479,2021-05-11 11-03,3173.73,13575.0,3186.07684,12225.1
480,2021-05-11 11-04,3176.9399,5511.0,3187.042176666667,12206.6
481,2021-05-11 11-05,3173.6299,7296.0,3187.9540083333336,12194.266666666666
482,2021-05-11 11-06,3179.5801,9675.0,3189.0010100000004,12050.633333333333
483,2021-05-11 11-07,3182.4399,8960.0,3189.898675,11916.483333333334
484,2021-05-11 11-08,3174.3799,7862.0,3190.8658383333336,11499.65
485,2021-05-11 11-09,3179.5901,4216.0,3191.8479683333335,11453.85
486,2021-05-11 11-10,3179.5879,6606.0,3192.7729799999997,11370.666666666666
487,2021-05-11 11-11,3183.2,7856.0,3193.683315,11365.766666666666
488,2021-05-11 11-12,3184.1201,11200.0,3194.4357316666665,11338.433333333332
489,2021-05-11 11-13,3185.9199,7784.0,3195.078561666667,11204.7
490,2021-05-11 11-14,3190.0,10380.0,3195.782395,11164.883333333333
491,2021-05-11 11-15,3193.2949,17570.0,3196.353395,11136.35
492,2021-05-11 11-16,3195.04,18692.0,3196.9779566666666,11152.95
493,2021-05-11 11-17,3202.2,18315.0,3197.8403716666667,11002.066666666668
494,2021-05-11 11-18,3205.9299,17612.0,3198.5041650000003,10987.233333333334
495,2021-05-11 11-19,3209.96,14079.0,3199.1187483333333,10797.7
496,2021-05-11 11-20,3211.9199,16823.0,3199.7470816666664,10744.45
497,2021-05-11 11-21,3212.2,15811.0,3200.2470816666664,10608.383333333333
498,2021-05-11 11-22,3211.6899,10649.0,3200.7537466666668,10508.966666666667
499,2021-05-11 11-23,3212.95,9808.0,3201.2773383333333,10529.483333333334
500,2021-05-11 11-24,3211.4116,7226.0,3201.8204216666663,10503.7
501,2021-05-11 11-25,3213.8301,12945.0,3202.524295,10634.416666666666
502,2021-05-11 11-26,3219.3159,15612.0,3203.1551283333333,10697.233333333334
503,2021-05-11 11-27,3220.3201,26233.0,3203.6342950000003,10563.633333333333
504,2021-05-11 11-28,3217.1899,17531.0,3203.9945566666665,10406.416666666666
505,2021-05-11 11-29,3221.1101,16041.0,3204.4895633333335,10362.933333333332
506,2021-05-11 11-30,3216.5386,11710.0,3204.9678149999995,10318.533333333333
507,2021-05-11 11-31,3213.865,13296.0,3205.4755616666666,10298.55
508,2021-05-11 11-32,3215.665,10596.0,3206.226563333333,10555.9
509,2021-05-11 11-33,3217.5801,9476.0,3206.98331,10536.366666666667
510,2021-05-11 11-34,3215.4099,8882.0,3207.8535483333335,10461.133333333333
511,2021-05-11 11-35,3221.0,10225.0,3208.70955,10607.783333333333
512,2021-05-11 11-36,3217.6599,8721.0,3209.5327183333334,10618.566666666668
513,2021-05-11 11-37,3218.3799,5064.0,3210.3730499999997,10639.733333333334
514,2021-05-11 11-38,3217.3301,6783.0,3211.155135,10694.216666666667
515,2021-05-11 11-39,3215.6008,6043.0,3212.0821366666664,10653.716666666667
516,2021-05-11 11-40,3213.8301,5037.0,3212.9486933333333,10680.2
517,2021-05-11 11-41,3212.5,7166.0,3213.7543116666666,10747.95
518,2021-05-11 11-42,3211.1299,4981.0,3214.4603133333335,10721.95
519,2021-05-11 11-43,3212.51,5734.0,3215.16745,10641.816666666668
520,2021-05-11 11-44,3206.5801,10117.0,3215.905116666667,10633.416666666666
521,2021-05-11 11-45,3208.8438,10671.0,3216.523711666667,10539.15
522,2021-05-11 11-46,3212.98,6662.0,3217.0947983333335,10548.15
523,2021-05-11 11-47,3209.4299,11086.0,3217.5668,10401.883333333333
524,2021-05-11 11-48,3211.415,6687.0,3217.939635,10181.833333333334
525,2021-05-11 11-49,3211.47,12379.0,3218.22397,9971.35
526,2021-05-11 11-50,3210.0,4790.0,3218.460468333333,9904.766666666666
527,2021-05-11 11-51,3211.0,3534.0,3218.6298866666666,9780.233333333334
528,2021-05-11 11-52,3210.0,6595.0,3218.8132200000005,9556.95
529,2021-05-11 11-53,3217.1951,12417.0,3218.918388333333,9459.216666666667
530,2021-05-11 11-54,3219.1799,20302.0,3219.052555,9447.2
531,2021-05-11 11-55,3218.3,7084.0,3219.204976666667,9419.95
532,2021-05-11 11-56,3216.75,3427.0,3219.3266399999998,9281.25
533,2021-05-11 11-57,3213.8357,11283.0,3219.3311850000005,9083.783333333333
534,2021-05-11 11-58,3219.5,7657.0,3219.2778516666667,8729.25
535,2021-05-11 11-59,3217.98,3818.0,3219.300186666667,8514.416666666666
536,2021-05-11 12-00,3215.4199,5268.0,3219.2458533333333,8313.8
537,2021-05-11 12-01,3224.625,26747.0,3219.267711666667,8118.633333333333
538,2021-05-11 12-02,3224.0149,12076.0,3219.3117950000005,8000.783333333334
539,2021-05-11 12-03,3225.9443,9061.0,3219.3696283333334,7960.966666666666
540,2021-05-11 12-04,3228.3,14310.0,3219.3142083333337,7977.416666666667
541,2021-05-11 12-05,3223.02,7943.0,3219.30371,7885.033333333334
542,2021-05-11 12-06,3230.0,10945.0,3219.2208766666663,7773.266666666666
543,2021-05-11 12-07,3229.365,12229.0,3219.1612133333333,7758.183333333333
544,2021-05-11 12-08,3230.0,5432.0,3219.1515483333333,7772.016666666666
545,2021-05-11 12-09,3231.5835,5805.0,3219.2125466666666,7914.916666666667
546,2021-05-11 12-10,3227.925,10671.0,3219.215366666667,7929.75
547,2021-05-11 12-11,3225.5601,6296.0,3219.227533333333,7906.916666666667
548,2021-05-11 12-12,3226.5483,6392.0,3219.2413683333334,7904.683333333333
549,2021-05-11 12-13,3230.1799,7280.0,3219.2710349999998,7966.033333333334
550,2021-05-11 12-14,3227.1157,4724.0,3219.2945333333337,8098.366666666667
551,2021-05-11 12-15,3227.5601,18110.0,3219.328448333333,8077.966666666666
552,2021-05-11 12-16,3223.3601,9916.0,3219.3715500000003,8137.133333333333
553,2021-05-11 12-17,3224.5701,5112.0,3219.3772183333335,8165.95
554,2021-05-11 12-18,3222.99,4983.0,3219.41447,8167.1
555,2021-05-11 12-19,3224.1499,10084.0,3219.3970550000004,8116.7
556,2021-05-11 12-20,3222.085,9351.0,3219.349235,8117.55
557,2021-05-11 12-21,3223.2,2414.0,3219.2596516666667,8334.216666666667
558,2021-05-11 12-22,3218.0,4785.0,3219.1914800000004,8376.433333333332
559,2021-05-11 12-23,3221.0,9087.0,3219.158211666667,8386.316666666668
560,2021-05-11 12-24,3220.5569,5591.0,3219.0017949999997,8293.133333333333
561,2021-05-11 12-25,3221.1299,4623.0,3218.745965,8072.183333333333
562,2021-05-11 12-26,3219.5886,3764.0,3218.5736316666666,8039.783333333334
563,2021-05-11 12-27,3217.1201,4961.0,3218.436965,8035.033333333334
564,2021-05-11 12-28,3218.53,4641.0,3218.309475,7963.716666666666
565,2021-05-11 12-29,3217.8501,4004.0,3218.0843616666666,7953.816666666667
566,2021-05-11 12-30,3217.8501,0.0,3217.9327783333338,7933.566666666667
567,2021-05-11 12-31,3216.51,6225.0,3217.857611666667,7974.583333333333
568,2021-05-11 12-32,3219.135,8207.0,3217.643195,7611.733333333334
569,2021-05-11 12-33,3214.2549,10463.0,3217.4199483333337,7538.516666666666
570,2021-05-11 12-34,3214.78,3339.0,3217.2163766666663,7501.75
571,2021-05-11 12-35,3216.03,3519.0,3216.981208333333,7333.35
572,2021-05-11 12-36,3214.0801,7816.0,3216.8760616666673,7365.866666666667
573,2021-05-11 12-37,3217.8,5894.0,3216.6252566666667,7280.95
574,2021-05-11 12-38,3220.99,15357.0,3216.4073399999997,7192.05
575,2021-05-11 12-39,3215.77,6933.0,3216.148005,7237.033333333334
576,2021-05-11 12-40,3214.5601,3667.0,3215.8411116666666,7240.3
577,2021-05-11 12-41,3213.3301,7032.0,3215.6410266666667,7224.166666666667
578,2021-05-11 12-42,3212.9099,8662.0,3215.5066949999996,7194.133333333333
579,2021-05-11 12-43,3213.9199,13674.0,3215.326556666667,7172.8
580,2021-05-11 12-44,3208.615,8893.0,3215.098058333334,7194.533333333334
581,2021-05-11 12-45,3211.4299,14221.0,3214.8927966666665,7272.366666666667
582,2021-05-11 12-46,3213.3201,8391.0,3214.701463333333,7101.283333333334
583,2021-05-11 12-47,3211.665,11155.0,3214.568711666667,7139.35
584,2021-05-11 12-48,3210.3701,3663.0,3214.537611666667,7380.816666666667
585,2021-05-11 12-49,3208.6008,12430.0,3214.5282766666664,7447.566666666667
586,2021-05-11 12-50,3204.625,17790.0,3214.505278333333,7410.783333333334
587,2021-05-11 12-51,3206.9097,6067.0,3214.5623616666667,7326.733333333334
588,2021-05-11 12-52,3208.0039,7188.0,3214.6423616666666,7434.3
589,2021-05-11 12-53,3207.8101,6826.0,3214.820526666667,7537.466666666666
590,2021-05-11 12-54,3203.8301,7045.0,3214.943525,7494.716666666666
591,2021-05-11 12-55,3207.96,5140.0,3215.04741,7570.466666666666
592,2021-05-11 12-56,3208.55,3142.0,3215.1879933333335,7746.933333333333
593,2021-05-11 12-57,3206.1863,7004.0,3215.365443333333,7854.566666666667
594,2021-05-11 12-58,3205.9932,7063.0,3215.6129416666663,7910.983333333334
595,2021-05-11 12-59,3208.885,2603.0,3215.8432766666665,7955.333333333333
596,2021-05-11 13-00,3210.9099,7729.0,3216.1267766666665,8146.6
597,2021-05-11 13-01,3211.76,4976.0,3216.377273333333,8282.183333333332
598,2021-05-11 13-02,3210.6201,7683.0,3216.714358333333,8400.5
599,2021-05-11 13-03,3213.73,6855.0,3216.995441666667,8335.566666666668
600,2021-05-11 13-04,3214.1899,4206.0,3217.3803866666667,8271.316666666668
601,2021-05-11 13-05,3216.7112,9894.0,3217.74222,8271.983333333334
602,2021-05-11 13-06,3214.9517,5850.0,3218.05872,8378.266666666666
603,2021-05-11 13-07,3216.29,6895.0,3218.3885533333328,8382.033333333333
604,2021-05-11 13-08,3214.4399,8131.0,3218.609555,8470.716666666667
605,2021-05-11 13-09,3213.1699,6001.0,3218.76047,8310.816666666668
606,2021-05-11 13-10,3215.9199,9703.0,3219.0109700000003,8277.033333333333
607,2021-05-11 13-11,3217.5002,4494.0,3219.294303333333,8286.2
608,2021-05-11 13-12,3215.74,5112.0,3219.5913,8201.616666666667
609,2021-05-11 13-13,3216.47,8584.0,3219.9248000000002,8106.966666666666
610,2021-05-11 13-14,3214.8,9394.0,3220.188668333333,7955.85
611,2021-05-11 13-15,3216.0801,7845.0,3220.5359183333335,7855.05
612,2021-05-11 13-16,3215.395,12200.0,3220.859495,7651.5
613,2021-05-11 13-17,3222.7041,19600.0,3221.151568333333,7511.65
614,2021-05-11 13-18,3222.4299,8988.0,3221.488483333333,7418.016666666666
615,2021-05-11 13-19,3222.77,7877.0,3221.794103333333,7431.15
616,2021-05-11 13-20,3225.51,4308.0,3222.0964966666666,7302.883333333333
617,2021-05-11 13-21,3228.0,8868.0,3222.43608,7104.933333333333
618,2021-05-11 13-22,3228.6899,10975.0,3222.75542,7095.4
619,2021-05-11 13-23,3228.3799,6522.0,3223.0240233333334,7045.616666666667
620,2021-05-11 13-24,3226.79,10136.0,3223.2552733333337,7014.15
621,2021-05-11 13-25,3229.5649,15211.0,3223.5434400000004,6975.666666666667
622,2021-05-11 13-26,3230.2356,10222.0,3223.746856666666,6996.55
623,2021-05-11 13-27,3231.97,8346.0,3223.933856666667,7045.95
624,2021-05-11 13-28,3232.3501,7302.0,3224.1472516666668,7019.066666666667
625,2021-05-11 13-29,3234.8601,15480.0,3224.3546966666668,6981.133333333333
626,2021-05-11 13-30,3232.8799,8135.0,3224.4732799999997,7190.033333333334
627,2021-05-11 13-31,3236.7351,13324.0,3224.5535816666666,7356.4
628,2021-05-11 13-32,3236.0,4311.0,3224.648873333333,7391.966666666666
629,2021-05-11 13-33,3237.3516,6608.0,3224.779993333333,7405.9
630,2021-05-11 13-34,3236.49,3379.0,3224.8463266666668,7366.966666666666
631,2021-05-11 13-35,3235.02,9896.0,3224.9444966666665,7422.466666666666
632,2021-05-11 13-36,3233.8701,8042.0,3224.9773083333334,7419.883333333333
633,2021-05-11 13-37,3231.0601,11215.0,3225.02553,7514.8
634,2021-05-11 13-38,3230.0449,5763.0,3225.032533333333,7528.55
635,2021-05-11 13-39,3230.8,4906.0,3225.0527,7525.416666666667
636,2021-05-11 13-40,3231.5601,4217.0,3225.030785,7625.6
637,2021-05-11 13-41,3231.1499,1957.0,3225.0110716666663,7548.416666666667
638,2021-05-11 13-42,3232.9199,2983.0,3224.9192350000003,7622.866666666667
639,2021-05-11 13-43,3229.752,4607.0,3224.8410933333334,7754.466666666666
640,2021-05-11 13-44,3229.45,2845.0,3224.7507849999997,7611.4
641,2021-05-11 13-45,3230.8445,2008.0,3224.712423333333,7682.95
642,2021-05-11 13-46,3230.8445,0.0,3224.6670050000002,7766.883333333333
643,2021-05-11 13-47,3231.8799,5537.0,3224.648503333333,7676.266666666666
644,2021-05-11 13-48,3228.7073,4451.0,3224.5002699999995,7552.116666666667
645,2021-05-11 13-49,3226.7444,4734.0,3224.34527,7458.116666666667
646,2021-05-11 13-50,3225.0,5913.0,3224.250605,7361.283333333334
647,2021-05-11 13-51,3226.0701,5495.0,3224.11352,7359.233333333334
648,2021-05-11 13-52,3224.1201,4201.0,3223.9151883333334,7262.5
649,2021-05-11 13-53,3221.6851,4938.0,3223.722395,7120.816666666667
650,2021-05-11 13-54,3221.1201,4736.0,3223.528645,7030.183333333333
651,2021-05-11 13-55,3220.165,6393.0,3223.382145,6903.883333333333
652,2021-05-11 13-56,3219.77,6106.0,3223.1956466666666,6817.85
653,2021-05-11 13-57,3218.99,5391.0,3223.0339683333336,6790.566666666667
654,2021-05-11 13-58,3218.4399,4787.0,3222.8544683333334,6804.633333333333
655,2021-05-11 13-59,3216.0,15137.0,3222.696798333333,6821.55
656,2021-05-11 14-00,3215.728,17711.0,3222.530091666667,6664.2
657,2021-05-11 14-01,3217.4775,7110.0,3222.352426666667,6639.45
658,2021-05-11 14-02,3218.4873,8519.0,3222.0493916666665,6553.716666666666
659,2021-05-11 14-03,3217.71,4519.0,3221.77556,6602.783333333334
660,2021-05-11 14-04,3220.0801,7536.0,3221.4697,6621.066666666667
661,2021-05-11 14-05,3218.6799,9739.0,3221.2335183333334,6622.7
662,2021-05-11 14-06,3217.845,11545.0,3221.0036850000006,6493.666666666667
663,2021-05-11 14-07,3216.7102,7720.0,3220.689183333334,6515.183333333333
664,2021-05-11 14-08,3215.6499,7943.0,3220.452036666667,6392.583333333333
665,2021-05-11 14-09,3211.855,12012.0,3220.20987,6382.933333333333
666,2021-05-11 14-10,3214.7371,5072.0,3219.979788333333,6365.366666666667
667,2021-05-11 14-11,3211.99,8961.0,3219.723618333334,6421.683333333333
668,2021-05-11 14-12,3211.0515,13008.0,3219.4594216666665,6549.4
669,2021-05-11 14-13,3211.0515,0.0,3219.154125,6576.716666666666
670,2021-05-11 14-14,3212.4983,13687.0,3218.9163433333333,6569.0
671,2021-05-11 14-15,3213.355,12881.0,3218.6540099999997,6624.983333333334
672,2021-05-11 14-16,3214.2849,6763.0,3218.4004333333332,6707.15
673,2021-05-11 14-17,3213.8101,12151.0,3218.0916933333338,6776.966666666666
674,2021-05-11 14-18,3213.1299,3348.0,3217.785695,6744.3
675,2021-05-11 14-19,3217.0901,2067.0,3217.534893333333,6716.866666666667
676,2021-05-11 14-20,3217.2849,4185.0,3217.4028000000003,6797.2
677,2021-05-11 14-21,3216.1001,3064.0,3217.303801666667,6776.75
678,2021-05-11 14-22,3217.1223,2474.0,3217.1698,6794.15
679,2021-05-11 14-23,3216.7549,1084.0,3217.0039633333336,6800.8
680,2021-05-11 14-24,3218.0,2558.0,3216.979878333333,6845.616666666667
681,2021-05-11 14-25,3218.375,10049.0,3216.9543783333334,6865.866666666667
682,2021-05-11 14-26,3220.5349,8585.0,3216.9571300000002,6898.166666666667
683,2021-05-11 14-27,3221.2,9190.0,3217.00263,6891.7
684,2021-05-11 14-28,3222.8899,8317.0,3217.0175433333334,6883.633333333333
685,2021-05-11 14-29,3224.8577,6039.0,3217.062961666667,6910.35
686,2021-05-11 14-30,3222.22,6650.0,3217.1104633333334,6839.433333333333
687,2021-05-11 14-31,3218.553,8180.0,3217.190163333333,6592.85
688,2021-05-11 14-32,3219.5701,7255.0,3217.220153333333,6586.083333333333
689,2021-05-11 14-33,3219.0,7705.0,3217.2473099999997,6693.333333333333
690,2021-05-11 14-34,3222.3191,3477.0,3217.3106966666664,6735.083333333333
691,2021-05-11 14-35,3221.23,2154.0,3217.3062766666667,6744.666666666667
692,2021-05-11 14-36,3215.0,9333.0,3217.3559433333335,6631.983333333334
693,2021-05-11 14-37,3216.8313,3859.0,3217.4352766666666,6499.066666666667
694,2021-05-11 14-38,3215.5149,5184.0,3217.5316066666664,6468.983333333334
695,2021-05-11 14-39,3216.9951,3852.0,3217.60386,6383.85
696,2021-05-11 14-40,3216.1899,7596.0,3217.647276666667,6367.966666666666
697,2021-05-11 14-41,3215.2981,9620.0,3217.6621566666668,6358.633333333333
698,2021-05-11 14-42,3214.6021,4622.0,3217.7024883333333,6248.816666666667
699,2021-05-11 14-43,3215.4851,4144.0,3217.77538,6084.95
700,2021-05-11 14-44,3213.71,6204.0,3217.8411883333333,6196.816666666667
701,2021-05-11 14-45,3215.6299,6938.0,3217.8495500000004,6070.316666666667
702,2021-05-11 14-46,3212.3201,4189.0,3217.8406183333336,5890.05
703,2021-05-11 14-47,3213.52,3577.0,3217.8213683333333,5918.65
704,2021-05-11 14-48,3213.6592,2805.0,3217.8943,5807.666666666667
705,2021-05-11 14-49,3218.8188,9554.0,3218.042135,5861.9
706,2021-05-11 14-50,3219.0601,4686.0,3218.136881666667,5956.8
707,2021-05-11 14-51,3218.03,6539.0,3218.2844649999997,5973.6
708,2021-05-11 14-52,3214.1699,4600.0,3218.4332566666662,6004.05
709,2021-05-11 14-53,3220.24,7627.0,3218.532886666667,6040.15
710,2021-05-11 14-54,3219.5901,5951.0,3218.6817233333336,6063.283333333334
711,2021-05-11 14-55,3220.3301,8331.0,3218.8817233333334,6148.6
712,2021-05-11 14-56,3222.5,5718.0,3219.126751666667,6101.95
713,2021-05-11 14-57,3219.8848,4907.0,3219.320335,6058.55
714,2021-05-11 14-58,3221.165,6390.0,3219.4925016666666,5986.45
715,2021-05-11 14-59,3218.8501,10882.0,3219.642171666667,5918.866666666667
716,2021-05-11 15-00,3220.51,2916.0,3219.70371,5983.583333333333
717,2021-05-11 15-01,3219.2769,6704.0,3219.814708333333,5995.483333333334
718,2021-05-11 15-02,3220.1167,14954.0,3219.971325,5980.583333333333
719,2021-05-11 15-03,3221.5132,7024.0,3220.0519066666666,6084.216666666666
720,2021-05-11 15-04,3219.8149,8111.0,3220.1815733333333,6208.133333333333
721,2021-05-11 15-05,3221.6599,2978.0,3220.2091366666664,6209.266666666666
722,2021-05-11 15-06,3222.605,3570.0,3220.2053849999998,6315.883333333333
723,2021-05-11 15-07,3222.49,5915.0,3220.252051666667,6341.4
724,2021-05-11 15-08,3219.9851,2835.0,3220.2395316666666,6562.9
725,2021-05-11 15-09,3214.46,11059.0,3220.271783333333,6788.1
726,2021-05-11 15-10,3215.6299,4512.0,3220.237698333333,6966.333333333333
727,2021-05-11 15-11,3214.4099,2372.0,3220.2087,6946.833333333333
728,2021-05-11 15-12,3215.425,3176.0,3220.2143149999997,6965.1
729,2021-05-11 15-13,3215.0,6712.0,3220.2759466666666,7113.983333333334
730,2021-05-11 15-14,3213.0,6097.0,3220.2803616666665,7392.616666666667
731,2021-05-11 15-15,3212.8191,2065.0,3220.330026666667,7543.65
732,2021-05-11 15-16,3213.1299,8479.0,3220.3695283333336,7601.116666666667
